case_id,mesh,operator,model,layer,seq_len,logical_M,logical_N,logical_K,runtime_M,runtime_N,runtime_K,tile_M,tile_N,tile_K,Tm,Tn,Tk,logical_flops,runtime_flops,T00_cycles,T10_cycles,T01_cycles,T11_cycles,inter_speedup_without_intra,inter_speedup_with_intra,intra_speedup_without_inter,intra_speedup_with_inter,total_speedup,synergy,normal_cycles,congested_upper_bound_cycles,congestion_factor,T00_source,T10_source,T01_source,T11_source,simulation_signature,schedule_source,result_source,status,error,K,M,N,Qfull,T00_T10_T01_source,T00_time,T01_time,T10_time,T11_time,a_broadcast_bytes,active_cores,algorithmic_theory_naive_time,algorithmic_theory_speedup,algorithmic_theory_time,b_broadcast_bytes,collective_bytes,core_schedule_efficiency,estimate_source,fanout_penalty,flops,hbm_bytes_per_die,hbm_cycles,hbm_traffic_model,intra_compute_efficiency,intra_k_waves,intra_pk,intra_pm,intra_pn,intra_spatial_utilization,local_transport_bytes,logical_collective_bytes,padding_K,padding_M,padding_N,q_window,rank_K,rank_N,rank_flops,reduction_bytes,runtime_collective_bytes,runtime_flops_over_logical_flops,segment_bytes,segmented_comm_efficiency,spatial_penalty,split_k_penalty,sram_capacity_bytes,t10_contention_tail,t11_contention_tail,theory_Px,theory_Py,theory_algorithm,theory_attainment_rate,theory_boundary_waves,theory_model,theory_naive_time,theory_speedup,theory_time,tile_live_bytes,topology_efficiency,wave_fill_efficiency
3x3_gemm_rs_gpt_3_175b_mlp_s2048,3x3,GEMM_RS,GPT-3-175B,mlp,2048,2048,12288,49152,2048,12288,50688,128,512,256,16,24,22,2473901162496,2551210573824,47503027,47333033,13828096,13658196,1.0035914453231847,1.0124394173286135,3.435254354612522,3.4655406175163983,3.4779869171594844,1.0088163087147275,13658196,16116671,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,5462,2052,12384,384,analytical_resource_replay_fallback,0.047503027,0.013828096,0.047333033,0.013658196,176160768,16,0.03560824285866667,16.078914141414142,0.002214592512,100663296,44739242.666666664,0.792,analytical_resource_replay_fallback,0.012,2473901162496,2768240640,10813440.0,fused_boundary_tile_replay_v1,0.92,22,1,2,8,1.0,276824064,44739242.666666664,1536,0,0,8,5632,12288,283467841536,0,44739242.666666664,1.0099041480571032,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016150418189727657,0.016521413463577612,,,1d_ring,0.7917513515902936,1,flashoverlap_wave_schedule_contention,0.04750302685866667,4.392776734985901,0.010813895111111112,1703936,0.9205746178983233,0.6
3x3_gemm_rs_gpt_3_175b_mlp_s32768,3x3,GEMM_RS,GPT-3-175B,mlp,32768,32768,12288,49152,32768,12288,50688,128,512,256,256,24,22,39582418599936,40819369181184,760048430,757318589,214980456,212252187,1.0036046137512675,1.012853902890527,3.5354303555854396,3.5680131248777194,3.580874434052357,1.0092160687710348,212252187,250457581,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,5462,32769,12384,6144,analytical_resource_replay_fallback,0.76004843,0.214980456,0.757318589,0.212252187,2818572288,16,0.5697318857386667,16.078914141414142,0.035433480192,1610612736,715827882.6666666,0.8154,analytical_resource_replay_fallback,0.012,39582418599936,44291850240,173015040.0,fused_boundary_tile_replay_v1,0.92,22,1,2,8,1.0,4429185024,715827882.6666666,1536,0,0,8,5632,12288,4535485464576,0,715827882.6666666,1.0079662837379146,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016150418189727657,0.01653681886136513,,,1d_ring,0.8151411658745376,1,flashoverlap_wave_schedule_contention,0.7600484297386667,4.392950060632206,0.1730154951111111,1703936,0.9205746178983233,0.96
3x3_gemm_rs_llama_3_8b_attention_s2048,3x3,GEMM_RS,LLaMA-3-8B,attention,2048,2048,4096,6144,2048,4096,6912,128,512,256,16,8,3,103079215104,115964116992,2520835,2464681,692746,636827,1.0227834758331809,1.0878087769519822,3.6389022816443544,3.8702520464741603,3.958429840443323,1.063576800618362,636827,751456,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,683,2052,4176,128,analytical_resource_replay_fallback,0.002520835,0.000692746,0.002464681,0.000636827,58720256,16,0.0016688669582222222,16.578703703703702,0.000100663296,33554432,14913080.888888888,0.7746666666666666,analytical_resource_replay_fallback,0.012,103079215104,125829120,491519.99999999994,fused_boundary_tile_replay_v1,0.92,3,1,2,8,1.0,92274688,14913080.888888888,768,0,0,8,768,4096,12884901888,0,14913080.888888888,1.0220213122665882,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016963627536299784,0.0197400150905999,,,1d_ring,0.7725412384597555,1,flashoverlap_wave_schedule_contention,0.002520834958222222,5.12390749306198,0.000491975111111111,1703936,0.9205746178983233,0.3333333333333333
3x3_gemm_rs_llama_3_8b_attention_s32768,3x3,GEMM_RS,LLaMA-3-8B,attention,32768,32768,4096,6144,32768,4096,6912,128,512,256,256,8,3,1649267441664,1855425871872,40333359,39424957,10631791,9727389,1.0230412933614614,1.0929747951891304,3.7936561205915353,4.052984516194428,4.146370521421525,1.0683584350714572,9727389,11478319,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,683,32769,4176,2048,analytical_resource_replay_fallback,0.040333359,0.010631791,0.039424957,0.009727389,939524096,16,0.026701871331555556,16.578703703703702,0.001610612736,536870912,238609294.2222222,0.8107777777777778,analytical_resource_replay_fallback,0.012,1649267441664,2013265920,7864319.999999999,fused_boundary_tile_replay_v1,0.92,3,1,2,8,1.0,1476395008,238609294.2222222,768,0,0,8,768,4096,206158430208,0,238609294.2222222,1.0200601968099363,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016963627536299784,0.019914356012063605,,,1d_ring,0.8085186113621721,1,flashoverlap_wave_schedule_contention,0.04033335933155555,5.128355072044442,0.00786477511111111,1703936,0.9205746178983233,0.8888888888888888
3x3_gemm_rs_llama_3_8b_mlp_s2048,3x3,GEMM_RS,LLaMA-3-8B,mlp,2048,2048,4096,14336,2048,4096,16128,128,512,256,16,8,7,240518168576,270582939648,5323679,5267481,1538736,1482636,1.0106688567077888,1.0378380128365965,3.459774126295869,3.5527809927723326,3.5906851040983763,1.0268823521655848,1482636,1749510,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1593,2052,4176,128,analytical_resource_replay_fallback,0.005323679,0.001538736,0.005267481,0.001482636,58720256,16,0.003816350606222222,16.248015873015873,0.000234881024,33554432,14913080.888888888,0.7746666666666666,analytical_resource_replay_fallback,0.012,240518168576,293601280,1146880.0,fused_boundary_tile_replay_v1,0.92,7,1,2,8,1.0,92274688,14913080.888888888,1792,0,0,8,1792,4096,30064771072,0,14913080.888888888,1.0215937777289323,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016450677938663755,0.017602863610257098,,,1d_ring,0.7738481973837914,1,flashoverlap_wave_schedule_contention,0.005323678606222222,4.640038080126934,0.001147335111111111,1703936,0.9205746178983233,0.3333333333333333
3x3_gemm_rs_llama_3_8b_mlp_s32768,3x3,GEMM_RS,LLaMA-3-8B,mlp,32768,32768,4096,14336,32768,4096,16128,128,512,256,256,8,7,3848290697216,4329327034368,85178858,84269759,23564755,22657320,1.0107879625002845,1.0400504119639922,3.614671911505127,3.719317156662836,3.7594410106755785,1.0289501364770157,22657320,26735638,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1593,32769,4176,2048,analytical_resource_replay_fallback,0.085178858,0.023564755,0.084269759,0.02265732,939524096,16,0.061061609699555555,16.248015873015873,0.003758096384,536870912,238609294.2222222,0.8107777777777778,analytical_resource_replay_fallback,0.012,3848290697216,4697620480,18350080.0,fused_boundary_tile_replay_v1,0.92,7,1,2,8,1.0,1476395008,238609294.2222222,1792,0,0,8,1792,4096,481036337152,0,238609294.2222222,1.0196334826510534,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016450677938663755,0.01767758114802726,,,1d_ring,0.809916405640096,1,flashoverlap_wave_schedule_contention,0.08517885769955555,4.641764241958284,0.01835053511111111,1703936,0.9205746178983233,0.8888888888888888
3x3_gemm_rs_llama_3_1_405b_attention_s2048,3x3,GEMM_RS,LLaMA-3.1-405B,attention,2048,2048,16384,18432,2048,16384,18432,128,512,256,16,32,8,1236950581248,1236950581248,24097558,23870762,6816793,6590351,1.0095009954018226,1.0343596266723882,3.5350285684191967,3.6220774887407363,3.656490830306307,1.0246246723715917,6590351,7776614,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,2048,2052,16416,512,analytical_resource_replay_fallback,0.024097558,0.006816793,0.023870762,0.006590351,234881024,16,0.01741288607288889,16.21701388888889,0.001073741824,134217728,59652323.55555555,0.7963333333333333,analytical_resource_replay_fallback,0.012,1236950581248,1342177280,5242880.0,fused_boundary_tile_replay_v1,0.92,8,1,2,8,1.0,369098752,59652323.55555555,0,0,0,8,2048,16384,137438953472,0,59652323.55555555,1.0039100646972656,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.01639774669695506,0.017441732366304294,,,1d_ring,0.7956078659924756,1,flashoverlap_wave_schedule_contention,0.024097558072888887,4.595845499522611,0.005243335111111111,1703936,0.9205746178983233,0.6666666666666666
3x3_gemm_rs_llama_3_1_405b_attention_s32768,3x3,GEMM_RS,LLaMA-3.1-405B,attention,32768,32768,16384,18432,32768,16384,18432,128,512,256,256,32,8,19791209299968,19791209299968,385560929,381922263,106526021,102893211,1.0095272424587618,1.035306605408592,3.6194060885837462,3.711831512382289,3.747195031166828,1.0255360745759006,102893211,121413989,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,2048,32769,16416,8192,analytical_resource_replay_fallback,0.385560929,0.106526021,0.381922263,0.102893211,3758096384,16,0.2786061771662222,16.21701388888889,0.017179869184,2147483648,954437176.8888888,0.816030303030303,analytical_resource_replay_fallback,0.012,19791209299968,21474836480,83886080.0,fused_boundary_tile_replay_v1,0.92,8,1,2,8,1.0,5905580032,954437176.8888888,0,0,0,8,2048,16384,2199023255552,0,954437176.8888888,1.0019837021827698,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.01639774669695506,0.017477393009330964,,,1d_ring,0.8152776481525698,1,flashoverlap_wave_schedule_contention,0.3855609291662222,4.596219508357702,0.0838865351111111,1703936,0.9205746178983233,0.9696969696969697
3x3_gemm_rs_llama_3_1_405b_mlp_s2048,3x3,GEMM_RS,LLaMA-3.1-405B,mlp,2048,2048,16384,53248,2048,16384,55296,128,512,256,16,32,24,3573412790272,3710851743744,68943056,68716173,19984344,19757576,1.0033017409162177,1.011477521331564,3.4498533451986213,3.4779657686752667,3.4894491105589065,1.0081488749415308,19757576,23313940,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,5917,2052,16416,512,analytical_resource_replay_fallback,0.068943056,0.019984344,0.068716173,0.019757576,234881024,16,0.05177262444088889,16.072337962962962,0.003221225472,134217728,59652323.55555555,0.7963333333333333,analytical_resource_replay_fallback,0.012,3573412790272,4026531840,15728639.999999998,fused_boundary_tile_replay_v1,0.92,24,1,2,8,1.0,369098752,59652323.55555555,2048,0,0,8,6144,16384,412316860416,0,59652323.55555555,1.0040043320936651,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016138146368306197,0.016480577455434766,,,1d_ring,0.7961044922982451,1,flashoverlap_wave_schedule_contention,0.0689430564408889,4.3831546540898705,0.01572909511111111,1703936,0.9205746178983233,0.6666666666666666
3x3_gemm_rs_llama_3_1_405b_mlp_s32768,3x3,GEMM_RS,LLaMA-3.1-405B,mlp,32768,32768,16384,53248,32768,16384,55296,128,512,256,256,32,24,57174604644352,59373627899904,1103088903,1099448829,312121524,308483371,1.003310817114891,1.0117936762302822,3.534164798580184,3.564045690488775,3.5758455939590985,1.0084548665983533,308483371,364010378,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,5917,32769,16416,8192,analytical_resource_replay_fallback,1.103088903,0.312121524,1.099448829,0.308483371,3758096384,16,0.8283619910542223,16.072337962962962,0.051539607552,2147483648,954437176.8888888,0.816030303030303,analytical_resource_replay_fallback,0.012,57174604644352,64424509440,251658239.99999997,fused_boundary_tile_replay_v1,0.92,24,1,2,8,1.0,5905580032,954437176.8888888,2048,0,0,8,6144,16384,6597069766656,0,954437176.8888888,1.0020777886932661,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016138146368306197,0.016492464336443656,,,1d_ring,0.8157933903631415,1,flashoverlap_wave_schedule_contention,1.1030889030542224,4.383273554554481,0.25165869511111105,1703936,0.9205746178983233,0.9696969696969697
3x3_gemm_rs_mixtral_8x7b_single_expert_attention_s2048,3x3,GEMM_RS,Mixtral-8x7B-single-expert,attention,2048,2048,4096,6144,2048,4096,6912,128,512,256,16,8,3,103079215104,115964116992,2520835,2464681,692746,636827,1.0227834758331809,1.0878087769519822,3.6389022816443544,3.8702520464741603,3.958429840443323,1.063576800618362,636827,751456,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,683,2052,4176,128,analytical_resource_replay_fallback,0.002520835,0.000692746,0.002464681,0.000636827,58720256,16,0.0016688669582222222,16.578703703703702,0.000100663296,33554432,14913080.888888888,0.7746666666666666,analytical_resource_replay_fallback,0.012,103079215104,125829120,491519.99999999994,fused_boundary_tile_replay_v1,0.92,3,1,2,8,1.0,92274688,14913080.888888888,768,0,0,8,768,4096,12884901888,0,14913080.888888888,1.0220213122665882,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016963627536299784,0.0197400150905999,,,1d_ring,0.7725412384597555,1,flashoverlap_wave_schedule_contention,0.002520834958222222,5.12390749306198,0.000491975111111111,1703936,0.9205746178983233,0.3333333333333333
3x3_gemm_rs_mixtral_8x7b_single_expert_attention_s32768,3x3,GEMM_RS,Mixtral-8x7B-single-expert,attention,32768,32768,4096,6144,32768,4096,6912,128,512,256,256,8,3,1649267441664,1855425871872,40333359,39424957,10631791,9727389,1.0230412933614614,1.0929747951891304,3.7936561205915353,4.052984516194428,4.146370521421525,1.0683584350714572,9727389,11478319,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,683,32769,4176,2048,analytical_resource_replay_fallback,0.040333359,0.010631791,0.039424957,0.009727389,939524096,16,0.026701871331555556,16.578703703703702,0.001610612736,536870912,238609294.2222222,0.8107777777777778,analytical_resource_replay_fallback,0.012,1649267441664,2013265920,7864319.999999999,fused_boundary_tile_replay_v1,0.92,3,1,2,8,1.0,1476395008,238609294.2222222,768,0,0,8,768,4096,206158430208,0,238609294.2222222,1.0200601968099363,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016963627536299784,0.019914356012063605,,,1d_ring,0.8085186113621721,1,flashoverlap_wave_schedule_contention,0.04033335933155555,5.128355072044442,0.00786477511111111,1703936,0.9205746178983233,0.8888888888888888
3x3_gemm_rs_mixtral_8x7b_single_expert_mlp_s2048,3x3,GEMM_RS,Mixtral-8x7B-single-expert,mlp,2048,2048,4096,14336,2048,4096,16128,128,512,256,16,8,7,240518168576,270582939648,5323679,5267481,1538736,1482636,1.0106688567077888,1.0378380128365965,3.459774126295869,3.5527809927723326,3.5906851040983763,1.0268823521655848,1482636,1749510,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1593,2052,4176,128,analytical_resource_replay_fallback,0.005323679,0.001538736,0.005267481,0.001482636,58720256,16,0.003816350606222222,16.248015873015873,0.000234881024,33554432,14913080.888888888,0.7746666666666666,analytical_resource_replay_fallback,0.012,240518168576,293601280,1146880.0,fused_boundary_tile_replay_v1,0.92,7,1,2,8,1.0,92274688,14913080.888888888,1792,0,0,8,1792,4096,30064771072,0,14913080.888888888,1.0215937777289323,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016450677938663755,0.017602863610257098,,,1d_ring,0.7738481973837914,1,flashoverlap_wave_schedule_contention,0.005323678606222222,4.640038080126934,0.001147335111111111,1703936,0.9205746178983233,0.3333333333333333
3x3_gemm_rs_mixtral_8x7b_single_expert_mlp_s32768,3x3,GEMM_RS,Mixtral-8x7B-single-expert,mlp,32768,32768,4096,14336,32768,4096,16128,128,512,256,256,8,7,3848290697216,4329327034368,85178858,84269759,23564755,22657320,1.0107879625002845,1.0400504119639922,3.614671911505127,3.719317156662836,3.7594410106755785,1.0289501364770157,22657320,26735638,1.1800000000000002,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1593,32769,4176,2048,analytical_resource_replay_fallback,0.085178858,0.023564755,0.084269759,0.02265732,939524096,16,0.061061609699555555,16.248015873015873,0.003758096384,536870912,238609294.2222222,0.8107777777777778,analytical_resource_replay_fallback,0.012,3848290697216,4697620480,18350080.0,fused_boundary_tile_replay_v1,0.92,7,1,2,8,1.0,1476395008,238609294.2222222,1792,0,0,8,1792,4096,481036337152,0,238609294.2222222,1.0196334826510534,116508.44444444444,0.7466666666666666,0.0,0.0,3145728,0.016450677938663755,0.01767758114802726,,,1d_ring,0.809916405640096,1,flashoverlap_wave_schedule_contention,0.08517885769955555,4.641764241958284,0.01835053511111111,1703936,0.9205746178983233,0.8888888888888888
